,tenure,MonthlyCharges,TotalCharges,gender_Male,Contract_One year,Contract_Two year,InternetService_Fiber optic,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_Mid,tenure_group_New,Churn_Yes
4755,69,110.25,7467.55,False,False,True,True,True,False,False,False,False,False
4756,64,85.0,5484.4,False,False,True,False,True,False,False,False,False,False
4757,52,111.25,5916.45,False,True,False,True,True,False,False,False,False,True
4758,2,55.1,113.35,True,False,False,False,False,False,True,False,True,True
4759,18,25.15,476.8,True,False,False,False,False,False,True,False,False,False
4760,2,54.15,101.65,False,False,False,False,False,False,True,False,True,False
4761,19,59.8,1130.85,False,False,False,False,False,False,True,False,False,False
4762,40,83.85,3532.25,False,False,False,True,False,False,False,False,False,False
4763,66,104.9,6891.45,False,True,False,True,False,True,False,False,False,False
4764,21,75.3,1570.7,True,False,False,True,False,False,True,False,False,False
4765,8,66.65,520.95,True,False,False,False,False,True,False,True,False,False
4766,72,109.5,7854.9,False,False,True,True,True,False,False,False,False,False
4767,48,73.85,3581.4,False,True,False,False,False,False,False,False,False,False
4768,72,118.2,8547.15,True,False,True,True,False,True,False,False,False,False
4769,14,51.45,727.85,False,True,False,False,True,False,False,False,False,False
4770,6,59.45,357.6,True,False,False,False,False,True,False,False,True,False
4771,65,93.55,6069.25,True,True,False,True,False,True,False,False,False,False
4772,57,59.3,3274.35,False,True,False,False,False,False,True,False,False,False
4773,13,102.25,1359.0,True,False,False,True,True,False,False,False,False,True
4774,19,95.9,1777.9,True,False,False,True,True,False,False,False,False,True
4775,56,109.8,6109.65,False,True,False,True,False,False,False,False,False,False
4776,14,78.1,1122.4,False,False,False,True,False,True,False,False,False,False
4777,52,39.9,2020.9,True,False,False,False,False,True,False,False,False,False
4778,58,64.9,3795.45,False,False,True,False,True,False,False,False,False,False
4779,47,95.05,4504.55,False,False,False,True,False,True,False,False,False,True
4780,67,53.4,3579.15,False,False,False,False,True,False,False,False,False,False
4781,2,24.9,49.7,True,False,False,False,True,False,False,False,True,False
4782,6,44.7,276.5,True,False,False,False,True,False,False,False,True,False
4783,71,114.0,8175.9,True,False,True,True,False,False,False,False,False,False
4784,5,53.85,259.8,False,False,False,False,True,False,False,False,True,True
4785,67,83.85,5588.8,True,False,False,True,False,False,False,False,False,False
4786,52,104.2,5568.35,True,False,False,True,False,True,False,False,False,True
4787,42,50.25,2203.65,False,False,False,False,False,True,False,False,False,True
4788,23,90.0,2024.1,True,False,False,True,False,True,False,False,False,False
4789,67,54.2,3623.95,False,False,True,False,True,False,False,False,False,False
4790,25,99.5,2369.05,False,False,False,True,False,True,False,False,False,True
4791,39,99.1,3877.95,False,True,False,True,False,False,True,False,False,False
4792,69,66.9,4577.9,False,False,True,False,False,False,True,False,False,False
4793,1,25.85,25.85,False,True,False,False,False,False,True,False,True,False
4794,32,91.05,2871.5,True,False,False,True,False,True,False,False,False,False
4795,9,71.0,672.55,False,False,False,True,False,True,False,True,False,True
4796,16,93.2,1573.7,False,False,False,True,True,False,False,False,False,True
4797,72,109.2,7711.45,False,False,True,True,False,False,False,False,False,False
4798,26,85.8,2193.65,False,False,False,True,True,False,False,False,False,False
4799,36,89.65,3348.1,False,True,False,False,True,False,False,False,False,False
4800,7,74.35,533.6,True,False,False,True,False,False,True,True,False,False
4801,60,49.45,2907.55,False,False,True,False,True,False,False,False,False,False
4802,19,89.1,1620.8,False,False,False,True,False,True,False,False,False,False
4803,45,75.15,3480.35,True,False,True,False,True,False,False,False,False,False
4804,4,70.65,293.85,True,False,False,True,False,True,False,False,True,False
4805,31,104.2,3243.45,False,False,False,True,False,True,False,False,False,True
4806,47,90.05,4137.2,True,False,False,True,False,True,False,False,False,False
4807,1,79.25,79.25,True,False,False,True,False,True,False,False,True,True
4808,1,44.9,44.9,False,False,False,False,False,False,False,False,True,True
4809,59,88.75,5348.65,False,False,False,True,True,False,False,False,False,False
4810,10,70.1,659.65,True,False,False,True,False,True,False,True,False,True
4811,35,91.0,3180.5,True,False,False,True,True,False,False,False,False,False
4812,4,29.65,118.5,True,False,False,False,False,True,False,False,True,True
4813,32,90.8,3023.85,True,True,False,True,False,True,False,False,False,False
4814,43,77.85,3365.85,True,False,False,True,False,True,False,False,False,True
4815,4,54.3,195.3,True,False,False,False,False,True,False,False,True,True
4816,11,95.15,997.65,False,False,False,True,False,False,False,True,False,True
4817,66,102.4,6471.85,False,False,True,True,False,False,False,False,False,False
4818,61,99.9,6241.35,True,True,False,True,False,True,False,False,False,False
4819,72,88.7,6501.35,True,False,True,False,True,False,False,False,False,False
4820,44,54.3,2317.1,True,True,False,False,False,True,False,False,False,False
4821,41,55.7,2237.55,True,False,False,False,False,False,False,False,False,False
4822,50,103.95,5231.3,True,True,False,True,False,True,False,False,False,False
4823,47,110.85,5275.8,True,True,False,True,True,False,False,False,False,True
4824,72,91.95,6614.9,True,False,True,False,True,False,False,False,False,False
4825,1,80.5,80.5,True,False,False,True,False,True,False,False,True,True
4826,42,55.65,2421.75,False,False,False,False,False,True,False,False,False,False
4827,18,74.7,1294.6,False,False,False,True,False,True,False,False,False,False
4828,13,104.15,1299.1,False,True,False,True,True,False,False,False,False,False
4829,68,83.65,5733.4,False,True,False,True,False,False,False,False,False,False
4830,4,72.2,305.55,True,False,False,True,False,False,False,False,True,True
4831,69,110.05,7430.75,True,False,True,True,True,False,False,False,False,False
4832,17,51.5,900.5,True,False,False,False,False,False,True,False,False,True
4833,43,89.55,3856.75,True,False,False,True,False,False,True,False,False,True
4834,5,80.7,374.8,False,False,False,True,False,True,False,False,True,False
4835,21,77.5,1625.0,True,True,False,False,False,False,True,False,False,True
4836,69,105.1,7234.8,False,True,False,True,True,False,False,False,False,False
4837,13,25.15,331.85,True,False,False,False,False,False,False,False,False,False
4838,42,95.25,3959.35,True,False,False,True,False,False,False,False,False,True
4839,52,95.65,5088.4,True,False,False,True,True,False,False,False,False,False
4840,46,85.0,3969.4,True,False,False,True,False,True,False,False,False,True
4841,61,80.8,4860.85,True,False,True,False,False,False,False,False,False,False
4842,29,24.85,788.05,True,True,False,False,False,False,True,False,False,False
4843,25,54.75,1266.35,False,True,False,False,True,False,False,False,False,False
4844,5,85.75,470.95,False,False,False,True,False,True,False,False,True,True
4845,15,50.75,688.2,True,True,False,False,False,True,False,False,False,False
4846,6,98.25,560.6,False,False,False,True,False,True,False,False,True,True
4847,58,71.6,4230.25,True,False,True,False,True,False,False,False,False,False
4848,62,81.45,4983.05,True,True,False,True,True,False,False,False,False,False
4849,70,58.4,4113.15,False,True,False,False,False,False,False,False,False,False
4850,1,25.7,25.7,False,False,False,False,False,False,True,False,True,True
4851,10,53.7,521.0,True,False,True,False,True,False,False,True,False,False
4852,66,89.4,5976.9,True,False,False,True,True,False,False,False,False,False
4853,7,69.0,506.9,False,False,False,True,False,True,False,True,False,True
4854,51,84.2,4299.75,True,True,False,True,False,False,False,False,False,False
4855,72,106.1,7548.6,True,False,True,True,True,False,False,False,False,False
4856,2,46.05,80.35,True,False,False,False,False,False,False,False,True,True
4857,70,64.95,4551.5,True,True,False,False,False,False,False,False,False,False
4858,72,85.45,6227.5,True,False,True,False,True,False,False,False,False,False
4859,1,76.4,76.4,False,False,False,True,False,False,True,False,True,True
4860,5,100.5,514.0,False,False,False,True,False,True,False,False,True,True
4861,22,40.05,880.2,True,False,False,False,False,False,True,False,False,True
4862,33,100.6,3270.25,True,False,False,True,False,False,False,False,False,False
4863,1,69.95,69.95,True,False,False,True,False,True,False,False,True,True
4864,54,74.0,3919.15,True,False,False,True,False,False,False,False,False,False
4865,72,99.4,7285.7,True,False,True,True,False,True,False,False,False,False
4866,1,93.3,93.3,True,False,False,True,False,True,False,False,True,True
4867,3,49.15,169.05,True,False,False,False,False,True,False,False,True,True
4868,72,107.45,7658.3,False,False,True,True,True,False,False,False,False,False
4869,72,83.6,5959.3,False,False,True,False,True,False,False,False,False,False
4870,54,99.05,5295.7,True,False,False,True,True,False,False,False,False,False
4871,59,80.1,4693.2,False,True,False,False,False,True,False,False,False,False
4872,54,65.3,3512.9,True,False,True,False,False,False,False,False,False,False
4873,60,89.55,5231.2,True,False,True,True,False,True,False,False,False,False
4874,60,60.8,3603.45,False,False,True,False,True,False,False,False,False,False
4875,3,74.5,217.45,True,False,False,True,False,True,False,False,True,False
4876,69,99.15,6875.35,False,False,True,True,False,False,False,False,False,False
4877,50,39.45,2021.35,True,False,False,False,True,False,False,False,False,False
4878,56,44.85,2564.95,False,False,False,False,True,False,False,False,False,False
4879,60,97.2,5611.75,False,False,True,True,False,True,False,False,False,False
4880,69,110.55,7610.1,True,True,False,True,False,False,True,False,False,False
4881,1,35.05,35.05,False,False,False,False,False,False,True,False,True,True
4882,1,73.0,73.0,False,False,False,True,False,True,False,False,True,True
4883,60,76.95,4543.95,True,False,True,False,False,False,False,False,False,False
4884,13,35.4,450.4,False,False,True,False,False,False,True,False,False,False
4885,45,96.75,4442.75,False,True,False,True,False,False,False,False,False,False
4886,25,54.2,1423.15,False,True,False,False,False,True,False,False,False,False
4887,44,100.1,4378.35,True,False,True,True,False,False,False,False,False,False
4888,2,45.25,74.2,False,False,False,False,False,False,True,False,True,False
4889,33,83.85,2716.3,True,False,False,True,True,False,False,False,False,True
4890,1,70.1,70.1,False,False,False,True,False,True,False,False,True,True
4891,35,33.45,1175.85,False,False,False,False,False,False,True,False,False,False
4892,27,85.9,2220.1,True,True,False,True,False,True,False,False,False,False
4893,54,61.0,3283.05,True,True,False,False,False,True,False,False,False,False
4894,2,70.65,142.35,False,False,False,True,False,True,False,False,True,True
4895,57,86.9,4939.25,True,True,False,True,False,True,False,False,False,False
4896,62,69.4,4237.5,True,False,True,False,False,False,False,False,False,False
4897,70,104.3,7188.5,False,False,True,True,False,False,False,False,False,False
4898,21,44.95,926.25,False,False,False,False,False,True,False,False,False,False
4899,23,49.45,1119.35,False,True,False,False,False,True,False,False,False,False
4900,3,99.0,287.4,False,False,False,True,True,False,False,False,True,True
4901,23,93.5,2341.55,False,False,False,True,False,True,False,False,False,False
4902,26,54.55,1362.85,True,True,False,False,True,False,False,False,False,False
4903,26,83.95,2254.2,True,False,False,True,False,True,False,False,False,True
4904,2,79.45,145.15,True,False,False,True,False,True,False,False,True,False
4905,67,116.2,7752.3,True,False,True,True,True,False,False,False,False,True
4906,71,93.7,6585.35,False,False,True,True,False,False,False,False,False,True
4907,59,79.85,4786.1,False,True,False,False,True,False,False,False,False,False
4908,39,100.0,3835.55,True,True,False,True,False,True,False,False,False,False
4909,31,50.4,1580.1,False,True,False,False,True,False,False,False,False,False
4910,64,113.35,7222.75,False,True,False,True,False,True,False,False,False,False
4911,46,80.0,3769.7,True,False,False,True,False,False,False,False,False,False
4912,52,80.95,4233.95,False,False,True,False,False,False,False,False,False,False
4913,67,54.9,3725.5,False,False,False,False,False,True,False,False,False,False
4914,5,75.55,413.65,False,False,False,True,False,True,False,False,True,True
4915,71,109.25,7707.7,False,False,True,True,False,True,False,False,False,False
4916,9,77.65,714.15,False,False,False,True,False,False,False,True,False,True
4917,26,95.0,2497.2,False,False,False,True,False,True,False,False,False,True
4918,71,116.3,8309.55,True,True,False,True,False,False,False,False,False,False
4919,2,70.35,139.25,False,False,False,True,False,True,False,False,True,False
4920,60,44.45,2773.9,False,True,False,False,False,True,False,False,False,False
4921,55,100.15,5409.75,False,True,False,True,False,True,False,False,False,False
4922,54,105.4,5643.4,True,True,False,True,True,False,False,False,False,True
4923,2,95.85,197.7,True,False,False,True,False,True,False,False,True,True
4924,6,73.85,401.3,False,False,False,True,False,False,True,False,True,False
4925,48,70.1,3238.4,False,False,True,False,True,False,False,False,False,False
4926,1,79.15,79.15,True,False,False,True,False,True,False,False,True,True
4927,54,24.95,1364.75,True,False,False,False,False,False,False,False,False,False
4928,30,64.5,1985.15,False,True,False,False,False,True,False,False,False,False
4929,4,79.0,303.15,False,False,False,True,False,True,False,False,True,True
4930,40,105.95,4335.2,False,True,False,True,True,False,False,False,False,False
4931,9,75.85,647.5,False,False,False,True,False,True,False,True,False,False
4932,17,91.85,1574.45,False,False,False,True,False,True,False,False,False,True
4933,62,43.6,2748.7,False,False,True,False,True,False,False,False,False,False
4934,28,91.25,2483.65,True,True,False,True,False,False,False,False,False,False
4935,70,89.75,6367.2,False,False,True,False,True,False,False,False,False,False
4936,46,104.4,4904.2,False,False,True,True,False,False,False,False,False,False
4937,23,90.15,2044.95,False,False,False,True,False,False,True,False,False,False
4938,47,40.3,1794.8,True,True,False,False,False,True,False,False,False,False
4939,68,105.25,7173.15,True,False,True,True,False,False,False,False,False,False
4940,60,106.0,6441.4,False,True,False,True,False,True,False,False,False,True
4941,67,104.0,7039.05,False,False,True,True,False,True,False,False,False,False
4942,14,69.65,921.4,False,False,False,False,False,True,False,False,False,False
4943,57,74.3,4018.35,True,False,False,True,False,True,False,False,False,False
4944,55,100.9,5448.6,False,True,False,True,False,False,True,False,False,False
4945,1,49.9,49.9,True,False,False,False,False,False,True,False,True,True
4946,23,96.9,2085.45,True,False,False,True,True,False,False,False,False,False
4947,13,100.35,1358.85,False,False,False,True,False,True,False,False,False,True
4948,47,104.1,5135.15,True,False,False,True,False,True,False,False,False,False
4949,38,74.95,2869.85,False,False,False,True,False,False,False,False,False,True
4950,2,56.55,118.25,False,False,False,False,True,False,False,False,True,False
4951,1,49.25,49.25,True,False,False,False,True,False,False,False,True,True
4952,15,68.6,1108.6,True,False,False,True,False,False,False,False,False,False
4953,26,69.05,1815.65,False,False,False,True,True,False,False,False,False,False
4954,50,103.7,5071.05,True,False,False,True,False,True,False,False,False,True
4955,42,94.4,4014.6,True,False,False,True,False,True,False,False,False,False
4956,10,54.95,568.85,True,False,False,False,True,False,False,True,False,False
4957,61,93.7,5860.7,False,True,False,True,False,False,False,False,False,False
4958,68,110.25,7279.35,False,False,True,True,True,False,False,False,False,False
4959,10,98.9,1064.95,True,True,False,True,False,True,False,True,False,False
4960,65,89.75,5769.6,True,True,False,True,False,True,False,False,False,True
4961,72,80.45,5886.85,False,False,True,False,False,False,False,False,False,False
4962,55,79.4,4238.45,True,False,False,True,False,True,False,False,False,False
4963,7,62.8,418.3,False,False,False,False,False,False,False,True,False,False
4964,2,74.9,136.05,False,False,False,True,False,False,True,False,True,False
4965,9,74.85,708.2,False,False,False,True,False,True,False,True,False,False
4966,7,101.95,700.85,True,False,False,True,False,True,False,True,False,True
4967,64,68.3,4378.8,False,False,True,False,False,False,True,False,False,False
4968,70,48.4,3442.8,True,False,True,False,False,False,False,False,False,False
4969,2,94.0,181.7,True,False,False,True,False,True,False,False,True,True
4970,67,105.05,7171.7,True,False,True,True,False,True,False,False,False,False
4971,45,89.3,4016.85,False,False,False,True,True,False,False,False,False,True
4972,44,92.95,4122.9,True,False,False,True,False,False,False,False,False,False
4973,1,74.3,74.3,False,False,False,True,True,False,False,False,True,True
4974,1,44.65,44.65,True,False,False,False,False,False,True,False,True,True
4975,13,84.05,1095.3,True,False,False,True,False,True,False,False,False,True
4976,10,80.7,788.8,True,False,False,True,False,False,False,True,False,True
4977,65,104.35,6578.55,True,False,False,True,False,True,False,False,False,False
4978,38,74.05,2802.3,True,True,False,False,False,True,False,False,False,False
4979,23,40.1,857.75,True,False,True,False,False,False,True,False,False,False
4980,4,101.7,364.55,True,False,False,True,False,True,False,False,True,True
4981,72,83.55,6093.3,True,False,True,False,True,False,False,False,False,False
4982,35,56.85,1861.1,False,False,False,False,False,True,False,False,False,False
4983,70,106.15,7475.1,True,True,False,True,False,True,False,False,False,False
4984,38,78.95,2862.55,True,True,False,False,True,False,False,False,False,False
4985,60,49.75,3069.45,False,False,False,False,False,True,False,False,False,False
4986,26,92.4,2349.8,True,False,False,True,True,False,False,False,False,False
4987,8,58.2,469.25,False,True,False,False,False,False,False,True,False,False
4988,41,102.6,4213.35,True,True,False,True,False,True,False,False,False,True
4989,36,91.95,3301.05,False,False,False,True,True,False,False,False,False,False
4990,54,65.25,3529.95,True,True,False,False,False,False,False,False,False,False
4991,71,106.0,7723.7,True,False,True,True,False,False,False,False,False,True
4992,55,73.1,4144.9,False,False,False,True,False,True,False,False,False,False
4993,72,59.75,4265.0,False,False,True,False,False,False,False,False,False,False
4994,3,55.1,154.65,False,False,False,False,False,False,True,False,True,True
4995,54,59.8,3246.45,False,False,True,False,False,False,False,False,False,False
4996,72,116.6,8337.45,True,False,True,True,False,False,False,False,False,False
4997,52,109.3,5731.4,True,False,True,True,False,True,False,False,False,False
4998,60,101.4,6176.6,False,True,False,True,False,False,False,False,False,False
4999,39,50.65,1905.4,False,False,False,False,True,False,False,False,False,False
5000,15,56.15,931.9,False,True,False,False,False,False,True,False,False,False
5001,69,106.5,7348.8,True,False,True,True,False,False,False,False,False,True
5002,63,83.0,5243.05,False,True,False,False,False,False,False,False,False,False
5003,2,70.1,141.65,True,False,False,True,False,True,False,False,True,False
5004,72,108.3,7679.65,False,False,True,True,False,False,False,False,False,False
5005,32,91.05,2954.5,False,False,False,True,False,False,False,False,False,True
5006,58,45.35,2540.1,False,True,False,False,False,True,False,False,False,False
5007,67,43.9,3097.2,True,False,True,False,False,True,False,False,False,False
5008,51,77.5,3807.35,False,False,False,True,False,True,False,False,False,True
5009,31,79.3,2484.0,True,True,False,False,False,False,True,False,False,False
5010,69,84.9,5785.65,True,False,False,True,True,False,False,False,False,False
5011,32,79.25,2619.15,True,True,False,True,False,True,False,False,False,False
5012,21,71.05,1524.85,False,False,True,False,True,False,False,False,False,False
5013,52,53.75,2790.65,True,True,False,False,False,True,False,False,False,False
5014,72,54.2,3937.45,False,False,True,False,False,True,False,False,False,True
5015,52,44.25,2276.1,True,True,False,False,False,False,False,False,False,False
5016,41,50.05,2029.05,False,True,False,False,False,False,False,False,False,False
5017,6,69.25,418.4,False,False,False,True,False,False,True,False,True,True
5018,67,69.35,4653.25,True,True,False,False,True,False,False,False,False,False
5019,35,61.0,2130.45,True,False,False,False,False,False,True,False,False,False
5020,1,50.5,50.5,True,False,False,False,False,True,False,False,True,True
5021,52,50.2,2554.0,True,False,True,False,False,False,True,False,False,False
5022,70,79.6,5589.45,False,False,True,False,False,False,False,False,False,False
5023,1,74.4,74.4,True,False,False,True,False,True,False,False,True,True
5024,35,106.9,3756.45,False,False,False,True,False,True,False,False,False,False
5025,32,101.35,3334.9,False,False,False,True,False,True,False,False,False,False
5026,17,55.35,920.5,False,False,False,False,True,False,False,False,False,False
5027,67,50.55,3431.75,False,True,False,False,True,False,False,False,False,False
5028,31,79.45,2587.7,True,True,False,False,False,False,True,False,False,True
5029,4,90.65,367.95,True,False,False,True,False,True,False,False,True,False
5030,58,89.85,5125.75,True,True,False,True,False,False,False,False,False,False
5031,60,79.0,4801.1,True,True,False,False,False,False,True,False,False,False
5032,58,104.65,6219.6,True,True,False,True,False,True,False,False,False,True
5033,66,116.25,7862.25,True,True,False,True,False,True,False,False,False,False
5034,15,87.75,1242.2,True,False,False,True,False,False,False,False,False,False
5035,47,100.05,4871.05,True,False,False,True,False,True,False,False,False,True
5036,41,81.3,3190.65,False,False,False,True,True,False,False,False,False,False
5037,59,44.3,2666.75,True,False,False,False,False,True,False,False,False,False
5038,50,70.35,3533.6,False,False,True,True,True,False,False,False,False,False
5039,17,44.45,792.15,True,True,False,False,True,False,False,False,False,False
5040,6,49.15,295.65,True,False,False,False,False,True,False,False,True,False
5041,51,29.45,1459.35,True,False,False,False,True,False,False,False,False,False
5042,44,100.55,4398.15,True,False,False,True,False,True,False,False,False,True
5043,49,85.3,4297.95,True,False,False,True,True,False,False,False,False,False
5044,2,95.65,167.3,True,False,False,True,False,True,False,False,True,True
5045,59,69.1,4096.9,True,True,False,False,False,False,True,False,False,False
5046,50,70.35,3454.6,True,False,False,False,False,False,False,False,False,False
5047,18,74.15,1387.0,True,False,False,True,False,False,True,False,False,False
5048,10,75.05,786.3,True,False,False,True,False,True,False,True,False,False
5049,14,44.6,641.25,True,True,False,False,False,True,False,False,False,False
5050,8,43.45,345.5,True,True,False,False,False,False,True,True,False,False
5051,60,94.15,5811.8,False,True,False,True,False,False,False,False,False,False
5052,1,94.4,94.4,False,False,False,True,False,True,False,False,True,True
5053,19,75.9,1375.6,False,False,False,False,False,False,True,False,False,False
5054,53,64.15,3491.55,True,True,False,False,False,False,False,False,False,False
5055,72,109.55,7920.7,True,False,True,True,False,False,False,False,False,False
5056,60,110.8,6640.7,False,False,True,True,True,False,False,False,False,False
5057,1,55.0,55.0,False,False,False,False,True,False,False,False,True,True
5058,13,53.45,718.1,False,False,False,False,False,False,True,False,False,False
5059,5,69.95,320.4,False,False,False,True,True,False,False,False,True,False
5060,1,101.45,101.45,True,False,False,True,False,True,False,False,True,True
5061,13,97.0,1334.45,True,False,False,True,False,True,False,False,False,False
5062,37,90.6,3358.65,True,True,False,False,False,False,False,False,False,False
5063,64,73.55,4764.0,True,False,False,True,False,False,True,False,False,False
5064,5,67.95,350.3,False,False,False,False,False,False,False,False,True,True
5065,61,94.35,5703.0,False,False,True,True,False,False,False,False,False,False
5066,1,69.5,69.5,False,False,False,True,False,True,False,False,True,True
5067,1,69.2,69.2,False,False,False,True,False,True,False,False,True,True
5068,17,54.6,934.8,True,True,False,False,False,True,False,False,False,False
5069,26,29.8,786.5,False,False,False,False,False,False,True,False,False,False
5070,1,69.65,69.65,True,False,False,True,False,True,False,False,True,True
5071,40,101.85,4086.3,True,False,False,True,False,True,False,False,False,True
5072,52,103.05,5364.8,True,False,False,True,False,True,False,False,False,False
5073,1,82.3,82.3,False,False,False,True,False,True,False,False,True,True
5074,21,35.1,770.4,False,False,True,False,False,False,True,False,False,False
5075,67,105.7,6816.95,False,True,False,True,False,False,False,False,False,False
5076,44,56.25,2419.55,False,False,False,False,False,False,False,False,False,False
5077,70,60.35,4138.7,True,True,False,False,False,True,False,False,False,False
5078,3,79.25,267.6,True,False,False,True,False,True,False,False,True,True
5079,56,59.8,3457.45,True,False,True,False,False,False,False,False,False,False
5080,13,84.6,1115.2,False,False,False,True,False,True,False,False,False,True
5081,58,93.4,5435.6,False,False,False,True,False,False,False,False,False,True
5082,42,94.2,4186.3,False,False,False,True,False,True,False,False,False,True
5083,1,25.05,25.05,True,False,False,False,False,True,False,False,True,True
5084,46,99.65,4630.2,False,False,True,True,False,False,True,False,False,False
5085,63,50.65,3221.25,False,False,True,False,False,False,False,False,False,False
5086,11,60.9,688.5,True,False,False,False,False,True,False,True,False,False
5087,15,59.65,867.1,True,False,False,False,False,False,False,False,False,False
5088,72,64.7,4746.05,True,False,True,False,False,True,False,False,False,False
5089,29,25.1,712.85,False,False,False,False,True,False,False,False,False,True
5090,1,48.95,48.95,True,False,False,False,False,True,False,False,True,True
5091,6,54.85,355.1,False,False,False,False,False,True,False,False,True,False
5092,1,45.3,45.3,True,False,False,False,False,True,False,False,True,True
5093,63,91.35,5764.7,True,True,False,True,False,True,False,False,False,False
5094,2,85.85,167.3,True,False,False,True,False,True,False,False,True,True
5095,43,34.0,1505.35,False,False,False,False,False,False,False,False,False,False
5096,15,45.9,693.45,False,True,False,False,False,False,True,False,False,False
5097,10,95.2,930.4,True,False,False,True,False,True,False,True,False,True
5098,49,100.6,5069.65,True,True,False,True,False,False,False,False,False,True
5099,6,55.3,324.25,True,False,False,False,False,False,True,False,True,True
5100,2,74.85,156.4,True,False,False,True,False,False,True,False,True,True
5101,63,36.1,2298.9,True,True,False,False,False,False,False,False,False,False
5102,25,65.8,1679.65,False,False,False,False,False,False,False,False,False,False
5103,28,105.8,2998.0,True,False,False,True,False,True,False,False,False,False
5104,53,96.75,5206.55,False,True,False,True,False,False,True,False,False,False
5105,35,102.35,3626.1,True,True,False,True,False,False,False,False,False,True
5106,1,24.4,24.4,True,False,False,False,False,False,True,False,True,False
5107,70,115.65,7968.85,True,True,False,True,True,False,False,False,False,True
5108,2,79.85,152.45,True,False,False,True,False,True,False,False,True,True
5109,26,73.05,1959.5,False,False,False,False,False,True,False,False,False,False
5110,34,64.35,2053.05,False,True,False,False,False,True,False,False,False,False
5111,15,76.0,1130.85,True,False,False,True,False,False,True,False,False,True
5112,62,54.75,3425.35,False,True,False,False,True,False,False,False,False,False
5113,42,104.75,4323.45,False,False,False,True,False,False,False,False,False,True
5114,9,74.65,703.55,False,False,False,False,False,True,False,True,False,True
5115,24,51.15,1275.7,True,False,False,False,False,True,False,False,False,False
5116,68,41.95,2965.75,True,False,True,False,False,True,False,False,False,False
5117,31,54.35,1647.0,True,False,False,False,False,False,True,False,False,False
5118,1,56.25,56.25,False,False,False,False,False,True,False,False,True,True
5119,21,106.1,2249.95,True,False,False,True,False,True,False,False,False,True
5120,63,96.0,6109.75,False,True,False,True,False,True,False,False,False,False
5121,2,79.75,159.4,False,False,False,True,False,False,False,False,True,True
5122,61,61.45,3751.15,False,False,True,False,False,False,False,False,False,False
5123,1,68.65,68.65,False,False,False,True,False,True,False,False,True,True
5124,33,100.0,3320.6,False,False,False,True,False,True,False,False,False,False
5125,56,98.7,5669.5,False,False,False,True,False,True,False,False,False,False
5126,9,73.8,704.3,True,False,False,True,False,True,False,True,False,False
5127,14,100.2,1369.8,False,False,False,True,False,True,False,False,False,True
5128,15,74.9,1107.25,True,False,False,True,False,False,False,False,False,True
5129,61,106.2,6375.2,True,False,False,True,False,True,False,False,False,False
5130,70,116.55,8152.3,True,False,True,True,True,False,False,False,False,False
5131,15,99.7,1566.75,True,False,False,True,False,True,False,False,False,False
5132,4,29.15,110.05,False,False,False,False,False,False,True,False,True,False
5133,34,55.0,1885.15,False,True,False,False,False,False,True,False,False,False
5134,68,90.8,6302.85,True,False,True,False,True,False,False,False,False,False
5135,45,51.0,2264.5,False,True,False,False,False,False,False,False,False,False
5136,9,90.1,816.8,False,False,False,True,False,True,False,True,False,False
5137,22,59.05,1253.5,False,False,False,False,False,False,True,False,False,False
5138,70,72.95,5265.55,True,False,True,False,False,False,False,False,False,False
5139,10,73.55,693.3,False,True,False,False,True,False,False,True,False,False
5140,72,84.3,5997.1,True,False,True,False,True,False,False,False,False,False
5141,49,78.0,3824.2,False,True,False,False,True,False,False,False,False,False
5142,54,72.1,3886.05,False,True,False,False,False,False,True,False,False,False
5143,71,106.75,7283.25,False,False,True,True,True,False,False,False,False,False
5144,64,103.5,6548.65,True,False,False,True,False,False,False,False,False,False
5145,1,70.85,70.85,False,False,False,True,False,True,False,False,True,True
5146,2,69.8,134.7,True,False,False,True,True,False,False,False,True,True
5147,26,59.45,1507.0,True,True,False,False,True,False,False,False,False,False
5148,55,54.55,2978.3,True,False,False,False,False,False,False,False,False,True
5149,71,82.55,5832.65,True,False,True,False,False,True,False,False,False,False
5150,64,81.25,5567.55,True,True,False,False,False,True,False,False,False,False
5151,7,70.75,450.8,False,False,False,False,True,False,False,True,False,True
5152,57,74.3,4166.35,False,False,True,False,True,False,False,False,False,False
5153,13,94.1,1215.6,False,False,False,True,False,True,False,False,False,True
5154,3,29.7,91.7,False,False,False,False,True,False,False,False,True,True
5155,72,109.7,7898.45,True,False,True,True,True,False,False,False,False,False
5156,40,96.35,3915.4,False,False,False,True,True,False,False,False,False,False
5157,14,66.6,979.5,True,False,False,False,True,False,False,False,False,False
5158,2,44.5,90.05,True,False,False,False,False,True,False,False,True,False
5159,66,110.9,7432.05,True,True,False,True,True,False,False,False,False,True
5160,38,105.0,4026.4,False,False,False,True,False,True,False,False,False,True
5161,1,25.3,25.3,True,False,False,False,False,True,False,False,True,True
5162,22,55.15,1193.05,True,True,False,False,True,False,False,False,False,True
5163,5,80.1,398.55,True,False,False,True,False,False,True,False,True,False
5164,29,69.05,1958.45,True,True,False,False,False,False,False,False,False,False
5165,1,69.9,69.9,True,False,False,True,False,False,True,False,True,True
